Badge,Feeder,Latitude,Longitude
ME-1Q2004165,Bath Village,13.07391811,-59.56001754
ME-1P1001590,Bath Village,13.07379264,-59.55906058
ME-1P1000162,Newton,13.07397739,-59.53720652
ME-1Q2004691,Bath Village,13.07393217,-59.55592309
ME-1P1000264,Newton,13.07402645,-59.53918527
ME-1Q2005374,Bath Village,13.07399034,-59.55774442
ME-1Q2007489,Newton,13.07413651,-59.54298636
ME-1Q2005348,Bath Village,13.07406013,-59.55927977
ME-1P1001651,Bath Village,13.07388396,-59.55674184
ME-1P1000263,Newton,13.0740505,-59.53967461
ME-1P1001256,Providence,13.07400038,-59.52006064
ME-1P1000825,Newton,13.07481738,-59.54365018
ME-1Q2004613,Bath Village,13.07478282,-59.55744442
ME-1P1000819,Newton,13.07497901,-59.54352319
ME-1P1000452,Providence,13.07478649,-59.51517643
ME-1P1000792,Oistins,13.07474023,-59.55152094
ME-1Q2008134,Newton,13.07500778,-59.54345621
ME-1P1000818,Newton,13.0748845,-59.54358693
ME-1P1001556,Bath Village,13.07482127,-59.56172145
ME-1Q2001475,Newton,13.07479859,-59.53869754
ME-1Q2005386,Bath Village,13.0747089,-59.56032241
ME-1P1001641,Bath Village,13.07483609,-59.55871473
ME-1Q2004611,Bath Village,13.07483739,-59.55742021
ME-1Q2006705,Newton,13.0757002,-59.54632876
ME-1Q2006825,Newton,13.07580462,-59.53957565
ME-1Q2006822,Newton,13.07572042,-59.53987289
ME-1P1001338,Providence,13.07572599,-59.51295912
ME-1P1000640,Newton,13.07573353,-59.53939664
ME-1Q2003951,Newton,13.07582968,-59.5469707
ME-1P1000451,Providence,13.07585303,-59.51531425
ME-1Q2006824,Newton,13.07569998,-59.53997188
ME-1P1001314,Newton,13.07568417,-59.54512067
ME-1Q2005075,Bath Village,13.07574947,-59.5616497
ME-1Q2004595,Bath Village,13.07544688,-59.55866269
ME-1Q2004888,Bath Village,13.075688,-59.55926784
ME-1Q2004857,Bath Village,13.07574604,-59.55956459
ME-1Q2004594,Bath Village,13.07582757,-59.55880969
ME-1Q2004886,Bath Village,13.07547244,-59.55865012
ME-1Q2004845,Bath Village,13.07657504,-59.55408602
ME-1Q2006979,Newton,13.07654247,-59.54143559
ME-1P1000638,Bath Village,13.07644648,-59.56091965
ME-1Q2006640,Newton,13.07659332,-59.54378616
ME-1Q2006624,Newton,13.07659694,-59.54159148
ME-1Q2004878,Bath Village,13.07654086,-59.5613616
ME-1Q2004872,Bath Village,13.07653846,-59.56230234
ME-1Q2007138,Newton,13.07662196,-59.54323392
ME-1Q2005002,Bath Village,13.07654916,-59.55972343
ME-1Q2006651,Newton,13.07659098,-59.54234921
ME-1Q2006664,Newton,13.07666302,-59.54232118
ME-1Q2004873,Bath Village,13.07658027,-59.5623091
ME-1Q2006668,Newton,13.07662228,-59.54673721
ME-1Q2005019,Bath Village,13.07720132,-59.55682866
ME-1Q2007152,Newton,13.07711945,-59.5407973
ME-1Q2007143,Newton,13.07726991,-59.5408573
ME-1Q2001061,Newton,13.077268,-59.53845799
ME-1Q2005999,Bath Village,13.07726116,-59.56513573
ME-1Q2006660,Newton,13.07734045,-59.54381235
ME-1Q2007416,Newton,13.07721304,-59.53913673
ME-1Q2007150,Newton,13.07727612,-59.54089391
ME-1Q2006706,Newton,13.0772375,-59.54548817
ME-1Q2004015,Bath Village,13.07728929,-59.56512734
ME-1Q2004992,Bath Village,13.07740075,-59.56066957
ME-1Q2007006,Newton,13.07728742,-59.53932662
ME-1Q2005984,Bath Village,13.07728772,-59.56539048
ME-1Q2006548,Newton,13.07729111,-59.5481718
ME-1Q2006900,Newton,13.07796934,-59.54021116
ME-1Q2006901,Newton,13.07793207,-59.54021078
ME-1Q2005949,Newton,13.07781215,-59.54746696
ME-1Q2006746,Newton,13.07777766,-59.54331862
ME-1Q2006940,Newton,13.0777691,-59.54553352
ME-1Q2005947,Newton,13.07778387,-59.54747024
ME-1Q2006734,Newton,13.07779521,-59.54223184
ME-1Q2006886,Newton,13.0777807,-59.54035615
ME-1Q2005047,Bath Village,13.07782557,-59.55667431
ME-1Q2006960,Newton,13.07780127,-59.53912159
ME-1Q2006887,Newton,13.07780601,-59.54038602
ME-1P1001231,Providence,13.07786913,-59.51381863
ME-1Q2006889,Newton,13.07780737,-59.54041583
ME-1Q2007193,Newton,13.07864768,-59.53878006
ME-1Q2007178,Newton,13.07864902,-59.53893595
ME-1Q2007507,Newton,13.07857346,-59.54074008
ME-1Q2006526,Newton,13.07865263,-59.54892995
ME-1Q2006871,Newton,13.07863447,-59.54022233
ME-1Q2010053,Newton,13.07865507,-59.54031392
ME-1Q2005146,Bath Village,13.07868764,-59.55808889
ME-1Q2007067,Newton,13.078666,-59.54096029
ME-1Q2007509,Newton,13.07868472,-59.54056599
ME-1Q2007064,Newton,13.0786718,-59.54041011
ME-1Q2006096,Newton,13.0786737,-59.54831197
ME-1Q2007082,Newton,13.07865792,-59.54114571
ME-1Q2007113,Newton,13.07871704,-59.53972166
ME-1Q2007112,Newton,13.07868491,-59.53972485
ME-1Q2005816,Bath Village,13.07953732,-59.5601769
ME-1Q2007422,Newton,13.07951119,-59.53857198
ME-1Q2007265,Newton,13.0796828,-59.53853694
ME-1Q2007192,Newton,13.07957949,-59.54001563
ME-1Q2001836,Newton,13.079577,-59.54611799
ME-1Q2006489,Newton,13.07971334,-59.54937727
ME-1Q2006438,Newton,13.07974125,-59.54946946
ME-1Q2007191,Newton,13.07960794,-59.54000724
ME-1Q2006439,Newton,13.07955323,-59.54955019
ME-1Q2007190,Newton,13.07963475,-59.53999853
ME-1Q2006850,Newton,13.07960544,-59.54033541
ME-1Q2007260,Newton,13.07961035,-59.53821203
ME-1Q2001478,Newton,13.08022445,-59.5267705
ME-1Q2007351,Newton,13.08026289,-59.54111079
ME-1Q2007107,Newton,13.08033486,-59.54145523
ME-1Q2007367,Newton,13.0802332,-59.53922677
ME-1Q2007366,Newton,13.08016601,-59.53923036
ME-1Q2007440,Newton,13.08023421,-59.53988415
ME-1Q2007225,Newton,13.08035153,-59.54234355
ME-1Q2007246,Newton,13.08031861,-59.54235097
ME-1Q2004405,Bath Village,13.0811652,-59.56064952
ME-1Q2003940,Providence,13.08103084,-59.5002525
ME-1Q2003967,Providence,13.0810418,-59.49894821
ME-1Q2004452,Bath Village,13.08111976,-59.56089933
ME-1Q2003896,Providence,13.081052,-59.50111129
ME-1Q2003968,Providence,13.08105494,-59.49885717
ME-1Q2002507,Providence,13.08116535,-59.50774201
ME-1Q2007530,Newton,13.08106238,-59.54007252
ME-1Q2004404,Bath Village,13.08109949,-59.56050609
ME-1Q2003910,Providence,13.08114925,-59.5003029
ME-1Q2004166,Providence,13.08118043,-59.49977104
ME-1Q2003901,Providence,13.08200072,-59.50027882
ME-1Q2003961,Providence,13.08333399,-59.50089795
ME-1Q2001873,Providence,13.08345894,-59.50177347
ME-1Q2004650,Providence,13.08527607,-59.50323283
ME-1Q2001422,Providence,13.08529319,-59.50800359
ME-1Q2004491,Providence,13.08533176,-59.4991172
ME-1Q2004440,Providence,13.08512074,-59.50418973
ME-1Q2004525,Providence,13.09026987,-59.50317113
ME-1Q2004653,Providence,13.08532325,-59.5031507
ME-1Q2004399,Providence,13.08539573,-59.50307241
ME-1U2000182,Providence,13.08538765,-59.50144492
ME-1Q2005067,Providence,13.0853863,-59.5038589
ME-1Q2005069,Providence,13.08539957,-59.50378587
ME-1Q2004582,Providence,13.08652931,-59.50290028
ME-1Q2004695,Providence,13.08649792,-59.50042293
ME-1Q2004553,Providence,13.08650081,-59.50363878
ME-1Q2005107,Providence,13.08662749,-59.50271105
ME-1Q2004585,Providence,13.08659129,-59.50280704
ME-1Q2004557,Providence,13.08655004,-59.50354952
ME-1Q2004564,Providence,13.08658767,-59.50346626
ME-1Q2005095,Providence,13.08655678,-59.50241578
ME-1Q2005109,Providence,13.08665452,-59.50263451
ME-1Q2005096,Providence,13.08656115,-59.50216221
ME-1Q2004565,Providence,13.08659961,-59.50381378
ME-1Q2006104,Oistins,13.07304361,-59.55984856
ME-1Q2006089,Oistins,13.07306623,-59.56025301
ME-1P1001223,Providence,13.07302439,-59.51937019
ME-1U2000176,Newton,13.07301013,-59.54536698
ME-1Q2008058,Newton,13.07297854,-59.54206065
ME-1U2000174,Newton,13.07303319,-59.54541493
ME-1Q2008075,Newton,13.07294183,-59.54122091
ME-1U2000173,Newton,13.07302578,-59.54532846
ME-1U2000186,Newton,13.0730782,-59.54529914
ME-1U2000185,Newton,13.07303794,-59.54535072
ME-1Q2003803,Providence,13.07304061,-59.51074145
ME-1U2000187,Newton,13.07302169,-59.54539185
ME-1Q2007942,Newton,13.07300031,-59.5428654
ME-1Q2006262,Oistins,13.07333951,-59.55793663
ME-1Q2006263,Oistins,13.07299086,-59.55799744
ME-1P1000837,Newton,13.07348889,-59.54114738
ME-1P1001215,Oistins,13.07357019,-59.55379302
ME-1P1001287,Newton,13.07346127,-59.54508042
ME-1P1001299,Providence,13.07346247,-59.51966635
ME-1P1001387,Oistins,13.07358634,-59.55386517
ME-1P1001388,Oistins,13.07351043,-59.55358362
ME-1Q2007990,Oistins,13.07354195,-59.55368635
ME-1P1001389,Oistins,13.07352126,-59.55362097
ME-1Q2007878,Oistins,13.07335212,-59.55088341
ME-1Q2005795,Newton,13.0735182,-59.54424332
ME-1P1001214,Oistins,13.07356153,-59.55375599
ME-1P1001401,Oistins,13.07340808,-59.55326055
ME-1P1000903,Bath Village,13.07396638,-59.55601377
ME-1Q2005811,Newton,13.07405313,-59.54365614
ME-1P1001093,Newton,13.07401935,-59.5438399
ME-1P1000422,Bath Village,13.07404613,-59.55908784
ME-1P1000216,Newton,13.07404847,-59.53829099
ME-1P1000214,Newton,13.07407322,-59.53813567
ME-1P1000646,Bath Village,13.07402807,-59.55649863
ME-1P1001653,Bath Village,13.07403485,-59.55653454
ME-1Q2004690,Bath Village,13.07408567,-59.55570931
ME-1Q2005349,Bath Village,13.07412967,-59.55927067
ME-1Q2003982,Providence,13.07410199,-59.51425799
ME-1P1001670,Bath Village,13.07409777,-59.55695748
ME-1Q2004067,Bath Village,13.07412547,-59.56068491
ME-1Q2005382,Bath Village,13.0747932,-59.55799326
ME-1P1001213,Providence,13.07481037,-59.51461991
ME-1Q2005357,Bath Village,13.07483801,-59.55919755
ME-1P1000574,Bath Village,13.07481586,-59.55930981
ME-1P1001478,Newton,13.07492794,-59.54390365
ME-1P1001479,Newton,13.07496051,-59.54388783
ME-1Q2005091,Bath Village,13.07483984,-59.56263467
ME-1Q2005353,Bath Village,13.07482355,-59.56010816
ME-1P1001591,Bath Village,13.07478209,-59.5595685
ME-1Q2005352,Bath Village,13.07486816,-59.56012608
ME-1P1000450,Providence,13.07483984,-59.51477687
ME-1P1001481,Newton,13.07500365,-59.54385489
ME-1P1001678,Newton,13.07499862,-59.5437982
ME-1Q2004905,Bath Village,13.0747669,-59.56064905
ME-1Q2006799,Newton,13.07578637,-59.54065196
ME-1P1001317,Newton,13.07561071,-59.54515297
ME-1P1001315,Newton,13.07564854,-59.54513993
ME-1Q2004645,Bath Village,13.07570945,-59.55940295
ME-1P1000838,Newton,13.0757909,-59.54643637
ME-1Q2004597,Bath Village,13.0754178,-59.55868177
ME-1Q2006812,Newton,13.07582965,-59.53979443
ME-1Q2004644,Bath Village,13.07572098,-59.5594836
ME-1Q2004887,Bath Village,13.0754243,-59.55871561
ME-1Q2004610,Bath Village,13.0756963,-59.55933464
ME-1P1001316,Newton,13.07571705,-59.54509404
ME-1P1001649,Bath Village,13.07576232,-59.55833339
ME-1Q2004889,Bath Village,13.07580611,-59.55877888
ME-1Q2003614,Oistins,13.07581955,-59.55543862
ME-1Q2004596,Bath Village,13.07582822,-59.55884434
ME-1Q2004840,Bath Village,13.07670918,-59.55455233
ME-1Q2006980,Newton,13.07658478,-59.54141257
ME-1Q2006673,Newton,13.0766055,-59.5431822
ME-1P1001114,Providence,13.07668146,-59.52048309
ME-1P1000692,Bath Village,13.07666179,-59.56089278
ME-1Q2004879,Bath Village,13.07655118,-59.56141571
ME-1P1001577,Bath Village,13.07670262,-59.56222884
ME-1Q2006795,Newton,13.07664474,-59.54090909
ME-1Q2006639,Newton,13.07664664,-59.54413911
ME-1Q2004875,Bath Village,13.07664674,-59.56202612
ME-1Q2004713,Bath Village,13.07669771,-59.55907107
ME-1Q2006764,Newton,13.0765317,-59.5459301
ME-1Q2004774,Bath Village,13.07664478,-59.55617897
ME-1Q2006671,Newton,13.07667569,-59.54351442
ME-1Q2004830,Bath Village,13.07724444,-59.55584091
ME-1Q2004860,Bath Village,13.07738982,-59.56017141
ME-1Q2004816,Bath Village,13.07730881,-59.55601418
ME-1Q2004811,Bath Village,13.07745689,-59.55482511
ME-1Q2004722,Bath Village,13.07734097,-59.55601306
ME-1Q2006547,Newton,13.07730479,-59.548306
ME-1Q2004831,Bath Village,13.07727726,-59.55583231
ME-1Q2006680,Newton,13.07735599,-59.54713974
ME-1Q2006012,Bath Village,13.077311,-59.5646155
ME-1Q2006543,Newton,13.07739185,-59.54713767
ME-1Q2006687,Newton,13.07731515,-59.54286629
ME-1Q2007007,Newton,13.07731831,-59.53930768
ME-1Q2006646,Newton,13.07732183,-59.54476831
ME-1Q2007071,Newton,13.07775263,-59.53898461
ME-1Q2006717,Newton,13.07781236,-59.54286427
ME-1Q2006961,Newton,13.07781742,-59.53929512
ME-1Q2007072,Newton,13.07787194,-59.53881049
ME-1Q2001425,Newton,13.07782559,-59.52907799
ME-1Q2004737,Bath Village,13.07790888,-59.55764211
ME-1P1000891,Bath Village,13.07777632,-59.56495316
ME-1Q2001461,Newton,13.07787359,-59.524649
ME-1Q2006658,Newton,13.07779074,-59.54423403
ME-1Q2006607,Newton,13.07784666,-59.54706142
ME-1Q2001405,Newton,13.07791534,-59.53696919
ME-1Q2003742,Providence,13.07785502,-59.50869364
ME-1Q2006939,Newton,13.07786941,-59.54564175
ME-1Q2006417,Newton,13.07780319,-59.55002462
ME-1Q2007084,Newton,13.07869013,-59.54149553
ME-1Q2007181,Newton,13.07869224,-59.53925255
ME-1Q2007508,Newton,13.07870513,-59.54065222
ME-1Q2006601,Newton,13.07869876,-59.55005662
ME-1Q2007111,Newton,13.07874336,-59.53971181
ME-1Q2006597,Newton,13.07866891,-59.54953706
ME-1Q2005136,Bath Village,13.0787375,-59.56043154
ME-1Q2006595,Newton,13.07866974,-59.54950798
ME-1Q2006596,Newton,13.07870272,-59.54950644
ME-1Q2010051,Newton,13.07876383,-59.53864949
ME-1Q2007085,Newton,13.07871939,-59.5414059
ME-1Q2007068,Newton,13.07867974,-59.54129976
ME-1Q2006594,Newton,13.07873165,-59.54950451
ME-1Q2006527,Newton,13.07861705,-59.54915499
ME-1Q2007097,Newton,13.07876978,-59.54278659
ME-1Q2007261,Newton,13.07961282,-59.53817603
ME-1Q2007226,Newton,13.07956707,-59.54074218
ME-1Q2006854,Newton,13.07960725,-59.54020495
ME-1Q2005766,Bath Village,13.07958012,-59.56114908
ME-1Q2006852,Newton,13.07964292,-59.54040355
ME-1Q2005721,Bath Village,13.07963509,-59.5606686
ME-1Q2007230,Newton,13.07962759,-59.54118286
ME-1Q2007354,Newton,13.08029571,-59.54117921
ME-1Q2007315,Newton,13.08037051,-59.54163402
ME-1Q2007434,Newton,13.08032333,-59.53986115
ME-1Q2007357,Newton,13.08030316,-59.54122029
ME-1Q2007542,Newton,13.08032992,-59.53886885
ME-1Q2007314,Newton,13.08038927,-59.54183366
ME-1Q2005713,Bath Village,13.08034918,-59.56089296
ME-1Q2003962,Providence,13.08106528,-59.49901937
ME-1Q2003965,Providence,13.0810665,-59.49909543
ME-1Q2003911,Providence,13.08127516,-59.50026877
ME-1Q2004468,Bath Village,13.08119548,-59.56049209
ME-1Q2001963,Providence,13.08118065,-59.50253497
ME-1Q2003944,Providence,13.08114944,-59.49993965
ME-1Q2003914,Providence,13.08109232,-59.49943792
ME-1Q2001962,Providence,13.08137819,-59.50348895
ME-1Q2001872,Providence,13.08344487,-59.50186005
ME-1Q2004418,Providence,13.08351602,-59.50199782
ME-1Q2002077,Providence,13.08345941,-59.50193548
ME-1Q2004169,Providence,13.08540499,-59.50300373
ME-1Q2004004,Providence,13.08429142,-59.50372719
ME-1Q2004535,Providence,13.09196082,-59.50241553
ME-1Q2005066,Providence,13.08541363,-59.5036903
ME-1Q2004462,Providence,13.08567498,-59.49909635
ME-1U2000183,Providence,13.08547975,-59.50167737
ME-1Q2004436,Providence,13.08540033,-59.50563578
ME-1Q2004460,Providence,13.08527337,-59.4994696
ME-1Q2004524,Providence,13.09082651,-59.50244928
ME-1Q2005068,Providence,13.08547018,-59.50359089
ME-1Q2004753,Providence,13.08661919,-59.50162533
ME-1Q2004985,Providence,13.08656485,-59.50037053
ME-1Q2004552,Providence,13.08663668,-59.50372613
ME-1Q2006354,Providence,13.08663972,-59.5117764
ME-1Q2004969,Providence,13.0866758,-59.50125364
ME-1Q2004968,Providence,13.08665449,-59.50117173
ME-1Q2004550,Providence,13.08668885,-59.50364582
ME-1Q2004940,Providence,13.08666605,-59.50071703
ME-1Q2005094,Providence,13.08666776,-59.50134257
ME-1Q2004938,Providence,13.08665718,-59.50089254
ME-1Q2004967,Providence,13.08668081,-59.50098299
ME-1Q2004966,Providence,13.08667942,-59.5010659
ME-1Q2004563,Providence,13.08663085,-59.50338146
ME-1Q2004998,Providence,13.08669973,-59.50052739
ME-1Q2006264,Oistins,13.07227725,-59.55841532
ME-1Q2006265,Oistins,13.07213776,-59.55859725
ME-1P1000082,Newton,13.07303512,-59.53766994
ME-1U2000201,Newton,13.07304922,-59.54537221
ME-1P1000394,Newton,13.07309905,-59.5259653
ME-1P1000363,Providence,13.07315905,-59.51517254
ME-1Q2003767,Providence,13.07305483,-59.51059842
ME-1U2000198,Newton,13.07305556,-59.54540275
ME-1Q2006249,Oistins,13.07340782,-59.55802945
ME-1U2000175,Newton,13.07305309,-59.54531175
ME-1Q2008061,Newton,13.07305942,-59.54203701
ME-1Q2008073,Newton,13.07302289,-59.54145441
ME-1P1001409,Oistins,13.07290985,-59.55157555
ME-1P1001844,Bath Village,13.07308916,-59.56182362
ME-1U2000203,Newton,13.07306535,-59.54533752
ME-1P1001398,Oistins,13.07341723,-59.55329693
ME-1P1001363,Oistins,13.07336717,-59.55311164
ME-1P1001384,Newton,13.07354655,-59.54377623
ME-1P1001400,Oistins,13.07342182,-59.5533331
ME-1P1001217,Oistins,13.07354925,-59.55372186
ME-1P1001365,Oistins,13.07342885,-59.55336852
ME-1P1000657,Newton,13.07352736,-59.54451484
ME-1Q2009668,Oistins,13.07350283,-59.55354499
ME-1P1001399,Oistins,13.07338514,-59.55318635
ME-1P1001362,Oistins,13.0733948,-59.55322352
ME-1P1001364,Oistins,13.07337405,-59.55315057
ME-1Q2007881,Oistins,13.07356676,-59.55072601
ME-1Q2007879,Oistins,13.07353726,-59.55074228
ME-1Q2007880,Oistins,13.07353821,-59.55077275
ME-1P1001417,Newton,13.07433785,-59.54237996
ME-1Q2004868,Bath Village,13.0740632,-59.556239
ME-1P1001229,Newton,13.07427009,-59.54240942
ME-1P1000570,Bath Village,13.07418167,-59.55876248
ME-1P1001090,Newton,13.07414742,-59.5438003
ME-1P1000405,Providence,13.07415495,-59.51532368
ME-1P1001228,Newton,13.07436547,-59.54236459
ME-1P1001091,Newton,13.07415755,-59.54410462
ME-1Q2004866,Bath Village,13.07418806,-59.55605146
ME-1P1001414,Newton,13.07422661,-59.54242148
ME-1P1001218,Providence,13.07412343,-59.51597268
ME-1Q2005090,Bath Village,13.07417206,-59.56266041
ME-1P1001480,Newton,13.07508048,-59.54379309
ME-1P1001680,Newton,13.07504171,-59.54382356
ME-1Q2004902,Bath Village,13.07480043,-59.56071303
ME-1Q2005356,Bath Village,13.07482888,-59.55936132
ME-1Q2004903,Bath Village,13.07473355,-59.56066436
ME-1Q2005355,Bath Village,13.07483556,-59.55944123
ME-1P1000310,Oistins,13.07486145,-59.55048739
ME-1Q2004904,Bath Village,13.07476593,-59.56072504
ME-1Q2005354,Bath Village,13.07476412,-59.55959913
ME-1Q2004898,Bath Village,13.074762,-59.55860602
ME-1P1001551,Bath Village,13.0750067,-59.56261248
ME-1P1001638,Bath Village,13.07483043,-59.55815678
ME-1Q2004978,Bath Village,13.07589577,-59.56131879
ME-1Q2005077,Bath Village,13.0758723,-59.56179088
ME-1Q2004950,Bath Village,13.07590102,-59.56046663
ME-1P1000788,Oistins,13.07584096,-59.55313553
ME-1Q2004851,Bath Village,13.07592023,-59.55433536
ME-1Q2007362,Bath Village,13.07574877,-59.56112644
ME-1Q2006996,Newton,13.0758716,-59.54062373
ME-1Q2008518,Newton,13.07587504,-59.54282706
ME-1Q2008521,Newton,13.07587438,-59.54279583
ME-1Q2006299,Bath Village,13.07581248,-59.5582894
ME-1Q2004943,Bath Village,13.07588664,-59.55717525
ME-1Q2003730,Oistins,13.0759424,-59.55617483
ME-1Q2005121,Bath Village,13.07590122,-59.56210572
ME-1P1000639,Bath Village,13.07668815,-59.5611174
ME-1P1001600,Bath Village,13.07665535,-59.56167359
ME-1P1000840,Newton,13.07655176,-59.54588645
ME-1Q2001582,Providence,13.07664059,-59.51045727
ME-1Q2002395,Providence,13.07662662,-59.51049298
ME-1Q2004839,Bath Village,13.07669049,-59.55451308
ME-1P1000893,Bath Village,13.07670915,-59.55937822
ME-1P1000357,Newton,13.0767747,-59.54889622
ME-1P1001821,Bath Village,13.07667054,-59.5582391
ME-1Q2006788,Newton,13.07670382,-59.5404212
ME-1Q2004769,Bath Village,13.07678575,-59.55886153
ME-1Q2006978,Newton,13.07669413,-59.54152943
ME-1Q2004770,Bath Village,13.07676102,-59.55586525
ME-1Q2004784,Bath Village,13.07663666,-59.55491664
ME-1P1001596,Bath Village,13.07666943,-59.56002535
ME-1Q2001438,Newton,13.07737014,-59.52282462
ME-1Q2006523,Newton,13.07732897,-59.54925099
ME-1Q2007009,Newton,13.07733346,-59.53944665
ME-1Q2004723,Bath Village,13.07719194,-59.55609679
ME-1Q2006938,Newton,13.07733881,-59.54628705
ME-1Q2006974,Newton,13.07713503,-59.54642461
ME-1Q2007153,Newton,13.07732975,-59.54110146
ME-1Q2004972,Bath Village,13.07744621,-59.56049544
ME-1Q2001723,Newton,13.07735199,-59.541938
ME-1Q2010050,Newton,13.07735814,-59.54122535
ME-1Q2006425,Newton,13.07735852,-59.54620541
ME-1Q2006648,Newton,13.07735887,-59.54475761
ME-1Q2005983,Bath Village,13.07736342,-59.56534779
ME-1Q2004827,Bath Village,13.07730763,-59.55554045
ME-1Q2006659,Newton,13.07737002,-59.54417947
ME-1Q2006416,Newton,13.07781143,-59.55004675
ME-1Q2006877,Newton,13.07784342,-59.5395219
ME-1Q2006520,Newton,13.07781741,-59.54856766
ME-1P1001397,Newton,13.07787872,-59.54764039
ME-1Q2006415,Newton,13.07782839,-59.55001678
ME-1Q2007114,Newton,13.07789732,-59.53994292
ME-1Q2005020,Bath Village,13.07785268,-59.55689196
ME-1Q2006775,Newton,13.07776207,-59.54468502
ME-1Q2007925,Newton,13.07790999,-59.524966
ME-1Q2006519,Newton,13.07791107,-59.54850059
ME-1Q2005993,Bath Village,13.07799027,-59.56513264
ME-1Q2006910,Newton,13.07791385,-59.54702942
ME-1Q2005018,Bath Village,13.07787884,-59.55687327
ME-1Q2007923,Newton,13.0778695,-59.52504211
ME-1Q2007117,Newton,13.07797262,-59.53989426
ME-1Q2006816,Newton,13.07867484,-59.54005751
ME-1Q2006599,Newton,13.07880108,-59.54955886
ME-1Q2007065,Newton,13.07874546,-59.54095333
ME-1Q2006537,Newton,13.07874577,-59.54913814
ME-1V2000007,Newton,13.07879415,-59.54281508
ME-1Q2007066,Newton,13.07882044,-59.54117838
ME-1Q2006814,Newton,13.07871245,-59.54004768
ME-1Q2006426,Newton,13.07873022,-59.55046848
ME-1Q2001512,Newton,13.0787592,-59.54504392
ME-1Q2007185,Newton,13.07873703,-59.53932104
